user_id,risk_level,fraud_count,risk_score,risk_bucket
USER_119626,2,3,41,mid
USER_157322,1,0,35,low
USER_144627,2,2,44,mid
USER_091703,2,3,43,mid
USER_164568,2,1,42,mid
USER_106190,1,0,33,low
USER_123540,3,3,72,high
USER_140552,1,1,10,low
USER_183693,1,0,37,low
USER_054767,1,0,26,low
USER_160491,2,1,51,mid
USER_113817,3,8,75,high
USER_002858,1,1,10,low
USER_127826,1,1,30,low
USER_093656,1,1,27,low
USER_170282,1,0,39,low
USER_152836,1,0,26,low
USER_092260,3,7,92,high
USER_103235,1,0,12,low
USER_012539,3,4,94,high
USER_132540,1,0,26,low
USER_023113,1,0,33,low
USER_184927,3,6,81,high
USER_184980,1,0,21,low
USER_161065,3,8,81,high
USER_084752,3,7,81,high
USER_040561,1,1,13,low
USER_110694,1,1,16,low
USER_176107,3,7,84,high
USER_154199,3,9,70,high
USER_083919,3,7,77,high
USER_091784,3,9,71,high
USER_071189,1,0,31,low
USER_067968,1,0,10,low
USER_190612,1,1,33,low
USER_196349,1,0,29,low
USER_037587,1,1,14,low
USER_080323,1,0,27,low
USER_028989,1,1,16,low
USER_121117,2,2,50,mid
USER_145214,2,3,40,mid
USER_039923,2,3,55,mid
USER_001945,1,1,28,low
USER_190485,1,0,23,low
USER_186179,2,3,44,mid
USER_150747,1,1,33,low
USER_195569,1,0,31,low
USER_051823,2,2,62,mid
USER_199366,1,1,10,low
USER_081539,1,1,19,low
USER_197626,1,1,22,low
USER_075300,1,0,20,low
USER_074578,1,1,13,low
USER_192061,3,5,88,high
USER_057549,3,4,72,high
USER_004684,1,0,11,low
USER_182709,3,5,75,high
USER_071703,2,3,57,mid
USER_182255,1,1,27,low
USER_162004,3,9,98,high
USER_187548,2,2,63,mid
USER_168306,3,3,99,high
USER_108937,1,0,17,low
USER_091691,1,0,22,low
USER_078776,3,8,85,high
USER_097854,2,2,64,mid
USER_117434,3,8,73,high
USER_120334,1,1,21,low
USER_127805,1,1,12,low
USER_173593,3,8,77,high
USER_055590,1,1,12,low
USER_196217,1,1,33,low
USER_014219,1,1,36,low
USER_172337,1,0,20,low
USER_037482,1,1,30,low
USER_142590,1,0,15,low
USER_079829,1,1,35,low
USER_082089,2,1,60,mid
USER_118270,1,1,27,low
USER_164624,1,1,25,low
USER_033291,1,0,32,low
USER_087427,1,1,12,low
USER_032357,1,1,11,low
USER_186939,1,1,30,low
USER_025465,2,1,43,mid
USER_058606,1,0,35,low
USER_026249,1,0,27,low
USER_196087,1,1,13,low
USER_055808,1,0,38,low
USER_179440,1,1,17,low
USER_023045,1,0,35,low
USER_183418,2,3,49,mid
USER_121950,1,0,13,low
USER_119649,1,1,23,low
USER_097826,1,1,26,low
USER_065830,1,1,21,low
USER_171450,2,2,41,mid
USER_089424,3,9,77,high
USER_168928,1,0,32,low
USER_123494,1,0,39,low
USER_022535,1,0,25,low
USER_083137,1,0,27,low
USER_042857,3,7,80,high
USER_028127,1,0,25,low
USER_079876,2,3,44,mid
USER_173107,1,0,36,low
USER_185247,3,3,89,high
USER_119765,3,9,71,high
USER_038789,3,3,76,high
USER_088983,1,1,33,low
USER_086222,2,2,56,mid
USER_065387,1,0,17,low
USER_124475,2,1,60,mid
USER_076143,1,1,13,low
USER_153647,3,5,88,high
USER_055128,2,2,43,mid
USER_133501,2,1,55,mid
USER_175508,3,7,89,high
USER_077772,2,1,61,mid
USER_102893,2,2,41,mid
USER_115992,1,1,29,low
USER_098816,1,1,37,low
USER_152948,2,2,56,mid
USER_106987,1,1,24,low
USER_153251,2,3,41,mid
USER_148419,2,2,66,mid
USER_182022,1,1,20,low
USER_098642,2,1,54,mid
USER_115997,2,1,58,mid
USER_041117,1,1,33,low
USER_007484,3,9,90,high
USER_026470,1,0,31,low
USER_196944,2,1,58,mid
USER_175598,2,2,55,mid
USER_184351,2,1,57,mid
USER_187754,2,3,66,mid
USER_003851,2,3,58,mid
USER_127047,2,1,69,mid
USER_095429,1,1,13,low
USER_071286,1,0,23,low
USER_153415,1,0,35,low
USER_077064,3,8,83,high
USER_120176,2,2,46,mid
USER_074304,1,1,34,low
USER_043358,2,3,63,mid
USER_149539,2,2,46,mid
USER_087488,2,3,50,mid
USER_147333,3,4,95,high
USER_148272,1,1,17,low
USER_165873,1,0,26,low
USER_062896,1,0,25,low
USER_040840,1,1,17,low
USER_090412,2,2,60,mid
USER_111200,1,1,39,low
USER_109004,1,0,36,low
USER_184816,1,1,37,low
USER_116012,1,0,30,low
USER_033582,1,0,29,low
USER_042641,1,0,34,low
USER_083248,1,0,15,low
USER_031846,2,3,43,mid
USER_074720,2,2,40,mid
USER_189928,1,1,39,low
USER_162510,1,1,11,low
USER_003781,1,1,16,low
USER_185391,3,6,86,high
USER_160598,3,3,86,high
USER_009625,1,0,22,low
USER_046083,3,9,72,high
USER_004454,3,6,70,high
USER_036890,2,1,63,mid
USER_080952,1,0,36,low
USER_195916,3,6,84,high
USER_101679,1,0,22,low
USER_061450,2,3,58,mid
USER_188040,1,0,39,low
USER_000856,3,7,83,high
USER_146522,3,5,82,high
USER_060993,3,3,85,high
USER_082546,1,1,33,low
USER_049515,1,1,36,low
USER_144257,2,2,68,mid
USER_055506,2,3,41,mid
USER_054650,3,5,94,high
USER_085210,3,5,71,high
USER_190832,1,1,14,low
USER_031880,2,2,51,mid
USER_199444,2,2,44,mid
USER_151642,2,3,54,mid
USER_170260,3,5,96,high
USER_085831,1,0,15,low
USER_137631,3,7,81,high
USER_058787,3,7,85,high
USER_070983,2,1,42,mid
USER_096720,2,3,59,mid
USER_098562,2,2,63,mid
USER_178388,1,1,22,low
USER_099281,1,0,13,low
USER_134557,1,1,36,low
USER_028941,3,6,70,high
USER_161390,1,0,16,low
USER_116497,1,0,16,low
USER_060442,1,0,24,low
USER_057299,2,3,54,mid
USER_168317,1,1,30,low
USER_198110,1,1,35,low
USER_164445,1,0,30,low
USER_162848,1,1,11,low
USER_116989,1,0,34,low
USER_150111,2,2,44,mid
USER_083251,1,0,12,low
USER_195597,3,5,90,high
USER_126278,3,5,91,high
USER_118126,1,1,24,low
USER_009642,2,2,58,mid
USER_172508,3,7,84,high
USER_096255,1,1,32,low
USER_066195,1,0,17,low
USER_091171,1,1,12,low
USER_070918,2,3,51,mid
USER_031091,1,0,29,low
USER_131927,1,1,31,low
USER_161456,1,1,26,low
USER_164668,1,0,22,low
USER_124609,2,3,56,mid
USER_197445,1,0,13,low
USER_131524,1,0,28,low
USER_088672,1,0,33,low
USER_134353,1,0,16,low
USER_126712,3,6,86,high
USER_163562,3,8,94,high
USER_116192,3,7,95,high
USER_169998,2,2,64,mid
USER_006951,2,1,47,mid
USER_171093,1,0,32,low
USER_056368,2,3,50,mid
USER_076555,1,0,22,low
USER_063259,3,9,76,high
USER_001830,1,0,36,low
USER_165405,3,6,73,high
USER_013776,1,1,12,low
USER_008220,2,2,56,mid
USER_025636,3,4,77,high
USER_187480,2,1,40,mid
USER_143497,1,0,22,low
USER_072987,1,0,24,low
USER_002437,2,2,44,mid
USER_032809,1,0,37,low
USER_197475,2,2,40,mid
USER_184441,1,0,23,low
USER_164621,1,1,38,low
USER_019362,1,1,15,low
USER_079086,1,0,10,low
USER_157866,2,1,59,mid
USER_137749,2,2,48,mid
USER_087305,1,1,38,low
USER_025578,1,1,17,low
USER_032348,1,1,39,low
USER_054632,1,1,12,low
USER_055589,1,0,24,low
USER_158116,2,2,63,mid
USER_119230,2,2,65,mid
USER_129270,2,2,43,mid
USER_199309,1,1,18,low
USER_177283,1,0,21,low
USER_008414,1,1,19,low
USER_057951,1,0,23,low
USER_158828,2,3,65,mid
USER_148407,3,3,87,high
USER_028466,3,9,73,high
USER_057790,2,1,69,mid
USER_154330,1,1,32,low
USER_089673,1,0,29,low
USER_133490,2,2,56,mid
USER_103192,3,8,85,high
USER_097687,1,0,30,low
USER_186982,1,0,33,low
USER_035187,1,0,12,low
USER_190866,1,1,14,low
USER_047380,1,1,38,low
USER_004634,3,6,73,high
USER_037934,2,2,63,mid
USER_061223,2,2,42,mid
USER_134328,2,3,65,mid
USER_016848,1,0,30,low
USER_004232,1,1,37,low
USER_070640,1,1,17,low
USER_065475,3,8,78,high
USER_015552,2,2,51,mid
USER_165074,1,0,31,low
USER_020960,2,3,54,mid
USER_077829,1,0,30,low
USER_084771,1,1,24,low
USER_021535,2,3,52,mid
USER_198902,2,2,65,mid
USER_159350,1,0,24,low
USER_090515,1,0,23,low
USER_028111,3,9,98,high
USER_149027,3,4,84,high
USER_117872,2,1,65,mid
USER_086307,1,1,32,low
USER_030683,2,2,53,mid
USER_071834,1,1,26,low
USER_078840,1,1,15,low
USER_011113,1,0,19,low
USER_129938,2,2,46,mid
USER_117410,1,0,11,low
USER_068169,1,0,39,low
USER_104291,1,1,33,low
USER_002549,2,2,62,mid
USER_152554,1,0,37,low
USER_030645,1,1,12,low
USER_003268,3,6,88,high
USER_151294,2,1,60,mid
USER_120828,1,1,17,low
USER_122870,2,2,52,mid
USER_042094,1,1,16,low
USER_040063,2,2,48,mid
USER_109012,2,2,55,mid
USER_017133,3,9,83,high
USER_057376,2,2,46,mid
USER_107703,2,1,51,mid
USER_039707,2,3,54,mid
USER_109933,1,0,10,low
USER_122826,2,2,42,mid
USER_176481,3,5,90,high
USER_045451,1,1,12,low
USER_087939,1,0,19,low
USER_019500,2,1,64,mid
USER_105683,1,1,14,low
USER_056490,1,1,28,low
USER_183558,1,1,11,low
USER_152546,1,1,14,low
USER_094587,1,0,24,low
USER_128467,1,0,34,low
USER_185287,2,3,47,mid
USER_131658,3,9,79,high
USER_181552,2,3,55,mid
USER_087900,1,1,39,low
USER_052265,1,0,34,low
USER_079413,3,4,93,high
USER_090645,2,2,63,mid
USER_195517,2,3,55,mid
USER_020164,1,1,25,low
USER_136083,1,1,38,low
USER_161545,3,6,72,high
USER_030713,1,1,17,low
USER_131231,1,1,29,low
USER_127357,1,0,15,low
USER_140759,1,0,31,low
USER_006548,1,1,34,low
USER_181348,3,5,83,high
USER_121220,2,3,58,mid
USER_191476,1,1,22,low
USER_172748,1,1,21,low
USER_110768,1,0,37,low
USER_172185,2,2,43,mid
USER_001467,2,1,69,mid
USER_105857,1,1,17,low
USER_167003,1,1,39,low
USER_059356,3,7,92,high
USER_077899,1,1,28,low
USER_144425,1,0,26,low
USER_029530,1,1,21,low
USER_183861,1,1,38,low
USER_038702,1,0,11,low
USER_154872,3,8,97,high
USER_046968,1,1,36,low
USER_156541,1,1,14,low
USER_152080,1,1,20,low
USER_185246,3,5,99,high
USER_198445,1,0,31,low
USER_058210,2,1,67,mid
USER_035121,1,0,37,low
USER_042787,1,0,32,low
USER_065823,2,3,41,mid
USER_167675,2,2,48,mid
USER_069645,2,2,63,mid
USER_053716,2,3,49,mid
USER_015809,2,1,44,mid
USER_183286,3,6,96,high
USER_003134,3,7,71,high
USER_016251,1,0,26,low
USER_107184,1,1,24,low
USER_174699,1,0,24,low
USER_194914,1,1,11,low
USER_150582,1,1,27,low
USER_081087,2,3,45,mid
USER_071308,1,0,11,low
USER_049477,2,1,66,mid
USER_081594,1,1,12,low
USER_089511,1,0,27,low
USER_171602,2,3,44,mid
USER_020080,1,0,11,low
USER_142055,1,0,29,low
USER_020236,1,1,18,low
USER_196849,2,1,54,mid
USER_175446,2,3,52,mid
USER_134360,3,9,73,high
USER_154341,2,2,63,mid
USER_076188,1,0,31,low
USER_006892,1,0,25,low
USER_189841,2,3,65,mid
USER_173381,1,0,25,low
USER_108166,1,0,15,low
USER_035995,1,1,24,low
USER_118929,2,3,42,mid
USER_035392,3,3,82,high
USER_094356,3,6,78,high
USER_092459,1,0,38,low
USER_115568,1,1,31,low
USER_119749,2,1,50,mid
USER_126335,2,2,55,mid
USER_119848,2,1,49,mid
USER_110216,1,1,18,low
USER_085725,2,2,49,mid
USER_150176,1,1,38,low
USER_035355,2,3,42,mid
USER_115649,1,1,12,low
USER_096990,1,1,29,low
USER_081550,2,2,54,mid
USER_161765,1,0,32,low
USER_032400,2,3,55,mid
USER_126656,3,9,78,high
USER_044396,3,5,81,high
USER_086700,3,8,99,high
USER_027875,1,1,32,low
USER_060126,2,3,62,mid
USER_173384,3,3,71,high
USER_117312,1,1,11,low
USER_118089,3,6,82,high
USER_041600,1,1,35,low
USER_088336,2,2,67,mid
USER_070618,1,1,39,low
USER_063583,2,1,57,mid
USER_150011,1,0,27,low
USER_007306,2,3,51,mid
USER_037652,2,1,40,mid
USER_086740,1,1,32,low
USER_089289,3,8,84,high
USER_013145,3,5,93,high
USER_102888,1,1,21,low
USER_068358,1,0,26,low
USER_047618,1,1,13,low
USER_119042,1,1,39,low
USER_109981,1,0,28,low
USER_042520,3,5,75,high
USER_104917,1,1,36,low
