user_id,risk_level,fraud_count,risk_score,risk_bucket
USER_003358,1,0,13,low
USER_022992,1,1,25,low
USER_126161,1,1,11,low
USER_025971,1,1,10,low
USER_046470,2,1,54,mid
USER_175263,1,0,18,low
USER_153335,2,3,56,mid
USER_083799,1,0,38,low
USER_157154,1,0,31,low
USER_028468,2,3,58,mid
USER_081574,2,1,45,mid
USER_156562,3,5,74,high
USER_138110,2,2,65,mid
USER_083094,3,5,86,high
USER_151086,1,1,29,low
USER_148939,1,1,14,low
USER_102702,1,0,15,low
USER_160300,1,0,13,low
USER_188928,1,0,35,low
USER_028851,1,0,39,low
USER_004388,1,0,19,low
USER_067646,1,0,23,low
USER_085298,1,1,26,low
USER_155147,1,1,38,low
USER_067315,1,0,34,low
USER_139568,1,0,33,low
USER_086460,1,1,34,low
USER_148947,2,3,45,mid
USER_035960,2,1,52,mid
USER_087485,1,1,15,low
USER_101899,3,3,89,high
USER_162067,1,0,23,low
USER_174230,1,1,23,low
USER_177285,2,1,62,mid
USER_188026,3,8,85,high
USER_012272,1,1,33,low
USER_107846,1,0,15,low
USER_030529,2,3,63,mid
USER_047555,2,2,41,mid
USER_028287,2,2,57,mid
USER_063272,2,3,48,mid
USER_025919,2,1,49,mid
USER_114468,1,0,23,low
USER_023407,1,0,26,low
USER_115765,1,1,29,low
USER_057564,1,1,22,low
USER_091994,1,1,15,low
USER_047098,2,3,64,mid
USER_133988,3,5,98,high
USER_075819,3,5,86,high
USER_035614,1,0,10,low
USER_052213,2,2,41,mid
USER_182361,1,1,23,low
USER_111915,1,1,29,low
USER_093309,1,0,27,low
USER_080257,1,0,17,low
USER_128320,2,1,69,mid
USER_184779,3,9,80,high
USER_082451,1,1,15,low
USER_073147,2,2,65,mid
USER_142340,1,1,13,low
USER_124813,1,0,12,low
USER_159890,2,1,68,mid
USER_160342,2,2,61,mid
USER_194335,2,3,64,mid
USER_117208,1,1,20,low
USER_156017,1,1,12,low
USER_072143,1,0,21,low
USER_015075,1,0,16,low
USER_059063,3,5,86,high
USER_022481,1,1,26,low
USER_110716,2,1,53,mid
USER_193900,3,9,98,high
USER_151098,2,3,62,mid
USER_069297,3,8,85,high
USER_059251,3,4,96,high
USER_190964,2,1,60,mid
USER_100568,1,1,33,low
USER_188529,2,1,52,mid
USER_158276,1,1,39,low
USER_108176,1,1,27,low
USER_196977,1,0,28,low
USER_027821,2,1,49,mid
USER_053250,1,1,29,low
USER_021648,3,5,82,high
USER_084826,1,1,38,low
USER_165946,1,0,22,low
USER_068432,3,3,91,high
USER_126159,2,2,67,mid
USER_117504,1,1,19,low
USER_053847,3,6,74,high
USER_153297,1,0,29,low
USER_183592,1,0,18,low
USER_139631,1,1,27,low
USER_181411,2,2,52,mid
USER_145900,1,1,38,low
USER_168981,2,3,42,mid
USER_025432,1,0,25,low
USER_123421,2,2,63,mid
USER_013411,2,3,66,mid
USER_198982,1,1,37,low
USER_043383,2,1,45,mid
USER_095645,3,7,88,high
USER_054057,1,0,36,low
USER_012476,3,9,81,high
USER_112188,1,0,36,low
USER_185800,2,2,40,mid
USER_112134,2,3,62,mid
USER_186053,1,0,27,low
USER_018561,2,1,53,mid
USER_158048,1,0,36,low
USER_112061,1,1,23,low
USER_051597,1,0,33,low
USER_194281,2,1,50,mid
USER_140890,3,5,91,high
USER_103776,2,2,49,mid
USER_010147,1,1,11,low
USER_012155,1,0,38,low
USER_115957,2,3,51,mid
USER_090744,3,7,80,high
USER_009531,1,1,10,low
USER_141331,1,1,17,low
USER_137582,3,5,76,high
USER_026292,2,2,40,mid
USER_056407,1,0,39,low
USER_175618,2,2,42,mid
USER_182969,1,0,28,low
USER_040803,1,1,11,low
USER_092334,1,1,15,low
USER_027164,2,1,53,mid
USER_172903,1,1,26,low
USER_012755,1,1,30,low
USER_035183,1,0,37,low
USER_104903,2,1,42,mid
USER_011891,1,0,12,low
USER_084498,1,0,31,low
USER_018796,1,1,38,low
USER_105929,1,1,35,low
USER_049772,2,2,60,mid
USER_120889,2,3,56,mid
USER_145803,1,1,24,low
USER_131959,2,1,58,mid
USER_189511,1,0,12,low
USER_059186,1,1,33,low
USER_099151,3,8,86,high
USER_088760,1,0,18,low
USER_064300,1,0,34,low
USER_138647,2,2,49,mid
USER_147160,3,6,90,high
USER_092626,3,9,79,high
USER_177492,1,0,29,low
USER_088501,2,1,55,mid
USER_089837,2,1,61,mid
USER_034167,2,3,40,mid
USER_033912,1,1,26,low
USER_138440,3,5,81,high
USER_061678,2,2,47,mid
USER_109169,2,3,56,mid
USER_132080,1,1,36,low
USER_041066,2,2,51,mid
USER_170621,3,4,77,high
USER_139282,2,3,58,mid
USER_066195,1,0,25,low
USER_183652,1,0,25,low
USER_061050,1,1,34,low
USER_052900,2,1,69,mid
USER_104746,1,0,21,low
USER_161596,1,0,25,low
USER_076162,1,1,31,low
USER_092012,2,3,59,mid
USER_172443,2,1,48,mid
USER_115720,1,1,31,low
USER_109566,2,2,69,mid
USER_046556,2,1,51,mid
USER_182495,2,3,50,mid
USER_102953,1,1,30,low
USER_126904,1,1,36,low
USER_138679,1,1,38,low
USER_066871,1,1,10,low
USER_177048,1,1,28,low
USER_194751,3,3,89,high
USER_175799,3,4,93,high
USER_083797,1,1,11,low
USER_135568,1,1,28,low
USER_018857,1,1,24,low
USER_051509,2,1,67,mid
USER_001760,3,4,95,high
USER_172075,2,1,69,mid
USER_111024,2,3,45,mid
USER_039003,1,1,15,low
USER_020549,1,1,30,low
USER_130606,2,1,43,mid
USER_066815,3,4,99,high
USER_093639,1,1,32,low
USER_103636,3,8,94,high
USER_177088,1,1,22,low
USER_146056,1,0,10,low
USER_030836,3,9,74,high
USER_053734,2,2,53,mid
USER_082784,2,1,60,mid
USER_115999,2,3,54,mid
USER_039458,1,1,39,low
USER_006426,3,8,72,high
USER_105219,1,1,11,low
USER_067956,1,0,23,low
USER_119840,2,1,51,mid
USER_092945,2,1,51,mid
USER_141929,3,8,88,high
USER_035275,1,1,11,low
USER_162405,2,1,48,mid
USER_037537,1,1,39,low
USER_183412,1,1,22,low
USER_199963,1,1,35,low
USER_116575,1,0,26,low
USER_116812,1,0,23,low
USER_158210,1,1,33,low
USER_075791,1,1,11,low
USER_084569,3,7,90,high
USER_050532,1,0,17,low
USER_109001,2,3,60,mid
USER_085328,3,3,77,high
USER_064530,2,2,47,mid
USER_131733,1,0,24,low
USER_169183,1,1,33,low
USER_118385,2,1,63,mid
USER_130980,1,0,23,low
USER_153191,3,9,94,high
USER_164917,1,1,11,low
USER_156122,1,0,19,low
USER_069548,3,6,72,high
USER_055882,1,0,28,low
USER_136665,2,2,42,mid
USER_024746,2,2,53,mid
USER_157435,1,0,15,low
USER_034626,2,3,63,mid
USER_021017,2,1,52,mid
USER_112868,2,2,42,mid
USER_188440,1,0,20,low
USER_135029,1,0,21,low
USER_065837,1,1,18,low
USER_178401,2,1,61,mid
USER_179684,1,0,33,low
USER_175731,1,1,34,low
USER_057191,3,3,85,high
USER_037901,1,0,29,low
USER_108034,1,1,14,low
USER_185493,1,1,14,low
USER_072151,3,4,80,high
USER_055500,1,1,30,low
USER_100883,1,1,31,low
USER_058154,2,3,44,mid
USER_071988,1,0,36,low
USER_115372,1,1,30,low
USER_161527,2,1,49,mid
USER_182043,1,0,30,low
USER_009884,2,1,60,mid
USER_095738,1,0,12,low
USER_020157,2,2,65,mid
USER_152044,1,1,12,low
USER_009416,2,1,43,mid
USER_098522,2,2,43,mid
USER_029824,3,3,96,high
USER_060078,1,1,38,low
USER_059116,3,3,97,high
USER_016146,3,9,95,high
USER_028777,1,0,35,low
USER_048683,1,1,30,low
USER_040119,1,1,28,low
USER_061326,1,1,15,low
USER_107443,1,0,36,low
USER_073388,3,6,72,high
USER_181584,1,1,25,low
USER_018502,2,1,68,mid
USER_046609,1,0,13,low
USER_100862,3,4,88,high
USER_109846,2,2,41,mid
USER_140275,3,7,79,high
USER_059609,3,3,87,high
USER_168460,1,1,33,low
USER_030349,3,6,70,high
USER_077979,2,2,55,mid
USER_118568,3,5,93,high
USER_137325,3,7,95,high
USER_025001,2,3,62,mid
USER_146990,2,1,59,mid
USER_030610,3,7,90,high
USER_028949,3,3,72,high
USER_061249,3,9,75,high
USER_027801,1,1,22,low
USER_136405,1,0,10,low
USER_053646,3,4,89,high
USER_075467,2,3,51,mid
USER_120471,1,0,32,low
USER_062678,1,0,34,low
USER_062285,1,0,34,low
USER_042612,1,0,36,low
USER_112928,1,0,35,low
USER_193297,3,9,77,high
USER_094046,3,7,71,high
USER_026888,2,3,48,mid
USER_160447,1,0,29,low
USER_087530,1,1,26,low
USER_074993,1,1,21,low
USER_083728,1,1,11,low
USER_079584,3,7,73,high
USER_078395,2,2,69,mid
USER_178279,1,1,35,low
USER_060010,3,7,85,high
USER_171596,1,1,10,low
USER_171601,3,6,89,high
USER_132360,2,3,51,mid
USER_084184,2,1,56,mid
USER_078194,3,8,72,high
USER_105856,2,3,57,mid
USER_100264,3,7,80,high
USER_122075,1,0,22,low
USER_119680,1,0,20,low
USER_007217,1,1,16,low
USER_020461,2,3,43,mid
USER_043499,1,0,36,low
USER_015373,1,1,24,low
USER_173306,2,3,65,mid
USER_006782,3,9,75,high
USER_075896,1,1,24,low
USER_165624,1,0,29,low
USER_022558,1,1,32,low
USER_128587,1,1,24,low
USER_025341,1,1,36,low
USER_132962,2,2,65,mid
USER_058070,1,0,35,low
USER_123199,1,0,24,low
USER_032718,1,0,30,low
USER_012091,3,6,99,high
USER_128060,1,1,33,low
USER_191119,3,6,83,high
USER_028293,3,6,97,high
USER_106362,2,2,48,mid
USER_103075,1,1,32,low
USER_142419,1,1,15,low
USER_075971,1,1,31,low
USER_049929,2,1,45,mid
USER_132051,1,0,22,low
USER_083157,2,1,43,mid
USER_138434,1,0,31,low
USER_041177,2,3,50,mid
USER_149461,2,1,48,mid
USER_089576,3,5,97,high
USER_011486,1,1,17,low
USER_035739,1,1,27,low
USER_099777,1,0,36,low
USER_070703,1,0,29,low
USER_107270,1,1,18,low
USER_077447,1,1,13,low
USER_084715,1,0,33,low
USER_107404,2,1,57,mid
USER_013143,1,0,19,low
USER_015924,1,1,24,low
USER_154662,1,1,13,low
USER_185977,2,2,43,mid
USER_016958,3,9,77,high
USER_097754,2,3,65,mid
USER_165657,1,1,16,low
USER_150314,2,1,65,mid
USER_191073,3,7,77,high
USER_137400,3,8,97,high
USER_051173,1,0,20,low
USER_112064,1,1,20,low
USER_174592,2,2,47,mid
USER_134551,2,2,43,mid
USER_141920,1,1,21,low
USER_041019,1,0,14,low
USER_150225,1,1,14,low
USER_030537,1,1,15,low
USER_018643,2,3,44,mid
USER_102729,3,5,83,high
USER_104304,1,1,16,low
USER_139234,1,0,31,low
USER_008442,2,2,60,mid
USER_163333,3,3,83,high
USER_149673,2,1,55,mid
USER_145687,2,3,53,mid
USER_133836,1,0,13,low
USER_049464,1,0,27,low
USER_161848,1,1,14,low
USER_118344,1,0,16,low
USER_080025,1,1,39,low
USER_171435,3,5,78,high
USER_136834,2,2,44,mid
USER_100033,2,2,52,mid
USER_069394,1,0,18,low
USER_007527,3,5,90,high
USER_148892,1,1,20,low
USER_097479,3,8,75,high
USER_100257,1,0,14,low
USER_035601,3,9,75,high
USER_110502,3,8,82,high
USER_059867,3,3,87,high
USER_046811,1,1,15,low
USER_038274,1,0,15,low
USER_109329,3,6,74,high
USER_147068,1,0,17,low
USER_192744,2,1,68,mid
USER_063352,1,1,33,low
USER_048688,1,0,38,low
USER_098068,1,0,32,low
USER_072202,2,1,52,mid
USER_059529,3,6,89,high
USER_052749,1,0,22,low
USER_080574,1,1,24,low
USER_064548,2,2,45,mid
USER_032351,3,6,86,high
USER_023776,1,1,18,low
USER_027009,3,5,88,high
USER_139037,3,6,93,high
USER_059596,2,2,59,mid
USER_100642,2,1,68,mid
USER_001945,3,4,82,high
USER_002515,1,0,16,low
USER_002540,3,7,91,high
USER_158182,1,0,16,low
USER_034306,2,1,67,mid
USER_047905,1,1,22,low
USER_163549,1,1,26,low
USER_168365,3,7,73,high
USER_049275,3,9,96,high
USER_012061,1,1,34,low
USER_048543,2,1,49,mid
USER_021436,1,0,28,low
USER_183083,1,0,10,low
USER_112394,1,1,14,low
USER_105107,1,0,38,low
USER_038715,2,3,68,mid
USER_003825,1,0,25,low
USER_172795,2,1,51,mid
USER_103650,2,3,61,mid
USER_152736,1,0,38,low
USER_012113,3,8,84,high
USER_159341,1,0,29,low
USER_018161,1,1,33,low
USER_144693,3,9,90,high
USER_000294,2,2,58,mid
USER_104297,1,0,31,low
USER_046690,1,0,22,low
USER_039711,3,8,71,high
USER_065149,1,1,36,low
USER_057165,1,0,32,low
USER_134950,1,1,27,low
USER_045004,1,0,20,low
USER_198115,1,0,10,low
USER_163116,3,6,94,high
USER_115501,2,3,60,mid
USER_066857,1,1,22,low
USER_087057,1,1,26,low
USER_082974,1,1,37,low
USER_078510,1,0,22,low
USER_119694,3,3,91,high
USER_074234,3,7,76,high
USER_046957,2,3,69,mid
USER_097114,1,1,39,low
USER_190333,3,8,81,high
USER_065330,2,1,51,mid
USER_007044,1,1,26,low
USER_035744,1,1,12,low
USER_092017,2,2,58,mid
USER_097638,1,0,14,low
USER_114885,1,1,24,low
USER_128975,2,1,59,mid
USER_195995,2,1,62,mid
USER_005430,3,6,94,high
USER_055287,2,1,46,mid
USER_017629,2,1,41,mid
USER_015258,2,1,54,mid
USER_057023,1,0,25,low
USER_061437,1,1,30,low
USER_015111,2,1,63,mid
USER_155838,1,0,24,low
USER_003681,3,6,80,high
USER_032995,3,9,85,high
USER_109194,1,1,27,low
USER_054524,1,1,22,low
USER_022524,1,1,14,low
USER_081049,1,1,24,low
USER_091758,1,1,19,low
USER_126714,1,0,14,low
USER_195370,3,4,86,high
USER_196050,1,1,24,low
USER_193074,1,0,39,low
USER_189373,1,0,11,low
USER_167855,2,2,50,mid
USER_171100,1,0,34,low
USER_080721,3,8,97,high
USER_082284,1,0,24,low
USER_195433,3,7,73,high
USER_063219,3,4,78,high
USER_121976,1,1,36,low
USER_164497,1,1,20,low
USER_094773,1,1,36,low
USER_022271,2,3,40,mid
USER_143551,2,3,41,mid
USER_154414,2,2,65,mid
USER_111950,2,2,49,mid
USER_146006,2,1,62,mid
USER_071024,1,1,20,low
USER_084157,2,3,43,mid
USER_021179,2,3,52,mid
USER_170964,3,6,88,high
USER_000646,1,0,15,low
USER_164382,2,3,40,mid
USER_182493,2,1,42,mid
USER_003047,1,1,29,low
USER_190999,1,0,22,low
USER_197693,1,1,36,low
USER_126688,1,1,31,low
USER_004279,3,9,86,high
USER_109400,2,3,55,mid
USER_180690,1,1,12,low
USER_024606,2,1,59,mid
USER_191205,1,1,17,low
USER_162079,1,0,31,low
USER_014001,2,3,51,mid
USER_021328,1,1,25,low
USER_066634,1,0,37,low
USER_016841,3,8,73,high
USER_196413,1,1,36,low
USER_179617,2,3,61,mid
USER_070477,2,2,65,mid
USER_067135,1,0,14,low
USER_151748,1,0,31,low
USER_088479,3,7,72,high
USER_015003,2,1,69,mid
USER_110357,1,0,10,low
USER_107477,1,0,12,low
USER_032638,3,9,95,high
USER_031455,2,1,54,mid
USER_101727,1,1,16,low
USER_108153,1,1,37,low
USER_106953,1,0,25,low
USER_199581,2,1,58,mid
USER_003025,2,1,46,mid
USER_158097,2,1,56,mid
USER_081701,1,0,33,low
USER_125657,1,1,35,low
USER_101312,2,1,50,mid
USER_193784,2,2,64,mid
USER_168264,1,0,17,low
USER_066394,1,0,35,low
USER_116578,3,8,88,high
USER_121511,1,0,31,low
USER_150616,1,0,22,low
USER_199803,3,5,72,high
USER_138137,2,1,43,mid
USER_070696,2,2,59,mid
USER_152978,3,3,76,high
USER_055304,1,0,15,low
USER_193486,1,1,20,low
USER_162470,2,2,55,mid
USER_031395,1,0,38,low
USER_058815,2,3,62,mid
USER_132783,1,1,20,low
USER_186370,2,3,45,mid
USER_065648,1,0,32,low
USER_164416,2,1,62,mid
USER_021940,1,0,30,low
USER_034764,2,3,56,mid
USER_170542,2,3,51,mid
USER_073194,2,3,53,mid
USER_144563,1,1,19,low
USER_117913,1,1,31,low
USER_120154,1,0,39,low
USER_115673,2,1,59,mid
USER_126892,2,3,68,mid
USER_148620,1,1,31,low
USER_174191,1,1,37,low
USER_123198,1,1,16,low
USER_150699,1,1,30,low
USER_185967,1,1,36,low
USER_024285,1,1,29,low
USER_193048,1,0,32,low
USER_078552,2,3,55,mid
USER_013225,1,0,24,low
USER_064830,1,0,14,low
USER_004925,3,5,85,high
USER_078583,1,1,24,low
USER_108571,1,1,16,low
USER_077698,1,1,10,low
USER_140516,1,1,29,low
USER_121799,1,0,11,low
USER_075919,1,1,11,low
USER_044667,2,3,41,mid
USER_001088,1,1,31,low
USER_033280,2,1,40,mid
