user_id,risk_level,fraud_count,risk_score,risk_bucket
USER_167520,2,3,43,mid
USER_186565,1,1,13,low
USER_164298,1,0,28,low
USER_149687,2,3,46,mid
USER_186291,2,2,49,mid
USER_168559,1,1,20,low
USER_132981,3,9,75,high
USER_008242,1,0,35,low
USER_182088,2,1,68,mid
USER_105816,3,8,71,high
USER_113951,3,4,72,high
USER_172720,3,7,93,high
USER_135353,1,0,10,low
USER_162830,2,3,67,mid
USER_084596,1,0,39,low
USER_151844,3,4,94,high
USER_139536,1,0,22,low
USER_006794,2,2,53,mid
USER_181035,1,0,23,low
USER_016345,2,2,69,mid
USER_078825,1,0,33,low
USER_071801,2,3,52,mid
USER_070658,2,1,69,mid
USER_126783,2,1,55,mid
USER_157722,1,1,33,low
USER_115571,1,1,13,low
USER_065946,2,1,47,mid
USER_075505,1,0,33,low
USER_072721,1,1,17,low
USER_062864,1,1,10,low
USER_009009,1,0,39,low
USER_199364,1,0,24,low
USER_062961,2,3,56,mid
USER_186969,1,0,30,low
USER_194165,2,1,44,mid
USER_112467,3,7,99,high
USER_059089,2,3,58,mid
USER_147963,1,1,10,low
USER_048708,1,0,11,low
USER_104207,3,5,85,high
USER_022525,3,3,96,high
USER_001458,1,1,34,low
USER_076029,3,6,97,high
USER_133427,2,3,47,mid
USER_129514,1,0,11,low
USER_071082,1,0,33,low
USER_196223,1,1,36,low
USER_118290,2,1,58,mid
USER_106505,1,1,27,low
USER_032280,1,1,26,low
USER_052769,1,1,11,low
USER_050604,1,1,16,low
USER_068334,3,4,82,high
USER_154961,1,0,31,low
USER_006310,1,0,34,low
USER_194032,1,1,33,low
USER_034324,1,0,38,low
USER_093826,1,1,21,low
USER_088062,2,1,68,mid
USER_134767,3,5,93,high
USER_168306,1,0,24,low
USER_067500,1,0,27,low
USER_184948,2,1,42,mid
USER_108392,3,7,76,high
USER_140534,2,2,64,mid
USER_176878,3,4,96,high
USER_164886,1,0,16,low
USER_179833,2,3,41,mid
USER_144794,1,0,38,low
USER_135934,1,0,12,low
USER_138735,2,3,47,mid
USER_062730,3,7,78,high
USER_088106,1,1,36,low
USER_095408,3,8,91,high
USER_156989,2,3,49,mid
USER_153508,2,2,46,mid
USER_178790,3,7,93,high
USER_015921,1,1,22,low
USER_125327,2,3,59,mid
USER_081813,3,4,82,high
USER_125964,3,6,86,high
USER_007547,2,2,58,mid
USER_095076,2,1,65,mid
USER_104257,2,1,57,mid
USER_009863,1,1,11,low
USER_062866,3,3,71,high
USER_003970,2,1,65,mid
USER_120028,1,0,31,low
USER_016004,3,5,98,high
USER_008339,1,0,23,low
USER_142824,2,1,55,mid
USER_011459,1,1,32,low
USER_123724,1,1,18,low
USER_064183,1,1,37,low
USER_101261,2,3,52,mid
USER_073891,3,6,99,high
USER_158121,3,6,99,high
USER_184501,2,1,63,mid
USER_109745,2,2,50,mid
USER_196887,1,1,13,low
USER_123593,2,2,55,mid
USER_180080,1,1,34,low
USER_005520,1,1,35,low
USER_030176,3,4,78,high
USER_187717,1,0,16,low
USER_134246,2,2,66,mid
USER_006087,1,0,13,low
USER_021689,1,1,36,low
USER_155513,2,3,64,mid
USER_146627,2,1,43,mid
USER_189156,2,1,53,mid
USER_198479,3,6,70,high
USER_044647,1,0,25,low
USER_065666,2,3,58,mid
USER_177344,3,6,82,high
USER_012391,1,0,37,low
USER_114704,1,0,33,low
USER_199987,1,1,12,low
USER_055170,2,3,63,mid
USER_092790,1,1,24,low
USER_036732,3,8,77,high
USER_181113,1,0,17,low
USER_011609,1,1,23,low
USER_123683,1,1,14,low
USER_010325,2,1,47,mid
USER_162238,1,1,33,low
USER_155538,2,3,60,mid
USER_124622,1,0,38,low
USER_152085,2,1,65,mid
USER_176895,2,2,66,mid
USER_155958,3,8,90,high
USER_094853,2,2,63,mid
USER_103120,2,1,60,mid
USER_046198,1,0,12,low
USER_013909,2,1,57,mid
USER_070472,2,2,50,mid
USER_177267,2,3,46,mid
USER_005060,3,5,70,high
USER_117527,1,0,28,low
USER_029157,2,3,45,mid
USER_026401,2,3,60,mid
USER_145844,1,0,35,low
USER_191390,1,1,35,low
USER_143525,1,1,36,low
USER_024854,2,3,44,mid
USER_177054,2,3,45,mid
USER_136039,3,9,95,high
USER_033980,2,2,44,mid
USER_074932,1,1,34,low
USER_166205,3,9,94,high
USER_047407,1,1,30,low
USER_096751,3,6,87,high
USER_111633,2,2,45,mid
USER_013404,2,2,49,mid
USER_129141,1,0,39,low
USER_071653,2,3,58,mid
USER_168237,1,1,39,low
USER_131282,1,0,18,low
USER_060464,1,0,30,low
USER_066381,1,1,13,low
USER_015669,3,4,74,high
USER_157051,3,3,96,high
USER_122586,1,0,27,low
USER_087207,1,1,36,low
USER_026179,3,9,78,high
USER_091154,1,1,18,low
USER_087819,1,0,24,low
USER_034601,3,6,76,high
USER_039685,1,0,19,low
USER_084523,2,2,60,mid
USER_081598,1,0,37,low
USER_196129,1,1,25,low
USER_160919,3,7,80,high
USER_084310,2,3,40,mid
USER_165775,1,0,21,low
USER_125095,3,6,90,high
USER_024147,1,1,29,low
USER_197405,1,1,10,low
USER_039866,2,3,57,mid
USER_057331,2,1,61,mid
USER_006650,2,1,56,mid
USER_094569,2,1,46,mid
USER_169576,1,1,22,low
USER_066028,2,1,66,mid
USER_101880,1,1,32,low
USER_036654,3,3,88,high
USER_019989,1,1,26,low
USER_083887,2,3,56,mid
USER_164646,1,0,29,low
USER_132164,2,3,53,mid
USER_094524,1,0,20,low
USER_159863,2,1,64,mid
USER_004609,3,7,90,high
USER_111317,2,3,44,mid
USER_011022,1,1,16,low
USER_114244,3,5,98,high
USER_015254,1,1,37,low
USER_021647,3,6,72,high
USER_055091,2,3,61,mid
USER_043025,2,1,62,mid
USER_028075,1,0,14,low
USER_065154,2,1,44,mid
USER_152447,2,2,62,mid
USER_082285,2,3,62,mid
USER_158413,1,1,17,low
USER_139024,1,0,34,low
USER_114767,1,0,36,low
USER_155337,3,6,85,high
USER_069248,3,7,94,high
USER_004543,1,1,24,low
USER_160971,1,1,21,low
USER_188480,2,3,63,mid
USER_100629,1,0,29,low
USER_139464,2,1,49,mid
USER_170061,2,1,54,mid
USER_155844,3,6,89,high
USER_100800,3,5,99,high
USER_067431,3,5,97,high
USER_148791,2,3,66,mid
USER_124317,2,2,49,mid
USER_001856,2,1,50,mid
USER_050960,1,0,22,low
USER_160937,1,0,36,low
USER_129554,1,1,10,low
USER_076018,2,3,64,mid
USER_105369,3,7,82,high
USER_002754,3,9,95,high
USER_099463,2,2,47,mid
USER_017392,1,0,31,low
USER_181945,3,8,74,high
USER_041470,1,0,20,low
USER_183374,2,3,52,mid
USER_124238,2,1,60,mid
USER_128848,1,1,18,low
USER_015706,1,0,28,low
USER_050176,3,7,74,high
USER_044535,1,1,21,low
USER_089842,1,1,10,low
USER_112578,2,1,59,mid
USER_123391,2,1,53,mid
USER_187198,2,2,44,mid
USER_051229,1,1,13,low
USER_178786,1,0,25,low
USER_111632,3,3,75,high
USER_079597,2,1,50,mid
USER_197386,3,6,72,high
USER_045781,3,9,92,high
USER_025841,1,1,34,low
USER_117131,1,0,36,low
USER_175301,3,5,83,high
USER_057554,2,2,57,mid
USER_069766,2,1,55,mid
USER_117463,1,0,18,low
USER_039296,1,0,34,low
USER_066197,1,0,26,low
USER_096067,1,0,15,low
USER_137251,1,0,18,low
USER_196284,2,3,51,mid
USER_008872,1,1,12,low
USER_039349,1,1,32,low
USER_086081,2,1,63,mid
USER_039119,1,0,11,low
USER_040134,1,0,22,low
USER_063193,2,2,55,mid
USER_180277,1,0,25,low
USER_142932,2,3,48,mid
USER_056880,3,4,95,high
USER_020643,1,0,28,low
USER_166735,2,2,43,mid
USER_098588,1,0,30,low
USER_048480,1,0,31,low
USER_105178,2,3,45,mid
USER_050876,1,1,31,low
USER_118259,2,1,50,mid
USER_184116,2,3,65,mid
USER_034953,1,0,35,low
USER_119100,1,1,15,low
USER_183449,3,6,73,high
USER_040529,1,0,37,low
USER_126124,3,4,81,high
USER_111116,1,1,20,low
USER_154669,1,0,37,low
USER_048731,1,0,19,low
USER_096639,2,1,69,mid
USER_041803,1,0,37,low
USER_008797,3,9,83,high
USER_115361,1,1,22,low
USER_114561,2,3,69,mid
USER_181664,3,4,70,high
USER_180783,2,1,60,mid
USER_017168,2,3,56,mid
USER_196216,3,4,89,high
USER_086769,1,1,28,low
USER_176557,1,1,14,low
USER_189519,2,2,59,mid
USER_159044,1,0,25,low
USER_183498,1,0,28,low
USER_123613,2,2,54,mid
USER_122784,2,3,40,mid
USER_175313,1,1,28,low
USER_177578,3,5,82,high
USER_143681,1,0,19,low
USER_128872,1,1,37,low
USER_158582,1,1,17,low
USER_113385,1,0,24,low
USER_111296,1,1,28,low
USER_037092,3,4,86,high
USER_080353,1,0,30,low
USER_042313,1,1,22,low
USER_049868,3,8,76,high
USER_102462,2,1,49,mid
USER_078248,2,3,42,mid
USER_155408,3,7,78,high
USER_048086,3,6,75,high
USER_116276,1,1,18,low
USER_116386,1,0,13,low
USER_123375,1,0,13,low
USER_149108,3,6,81,high
USER_133524,2,1,42,mid
USER_163506,3,9,83,high
USER_153326,1,0,25,low
USER_001599,1,1,36,low
USER_034104,1,0,16,low
USER_012275,1,0,19,low
USER_154609,2,2,49,mid
USER_084090,1,1,20,low
USER_052801,2,1,48,mid
USER_083613,3,4,71,high
USER_154828,2,3,41,mid
USER_135552,2,3,66,mid
USER_168057,1,0,28,low
USER_098926,2,2,52,mid
USER_018901,3,4,91,high
USER_148317,1,0,38,low
USER_120722,3,9,89,high
USER_041288,3,8,86,high
USER_136028,1,1,23,low
USER_080988,1,0,24,low
USER_090488,2,2,67,mid
USER_090235,1,1,23,low
USER_131337,3,3,87,high
USER_144630,3,3,74,high
USER_026086,1,0,17,low
USER_188191,1,0,21,low
USER_171771,3,5,79,high
USER_031679,2,2,50,mid
USER_163338,2,2,67,mid
USER_165457,2,3,40,mid
USER_152330,1,1,14,low
USER_076569,2,1,67,mid
USER_187599,1,1,39,low
USER_125550,2,2,51,mid
USER_199694,3,6,73,high
USER_094952,1,0,35,low
USER_010619,1,1,28,low
USER_062509,1,1,38,low
USER_183978,3,3,76,high
USER_139785,1,1,34,low
USER_096801,3,3,70,high
USER_166101,2,3,65,mid
USER_184081,3,3,91,high
USER_105563,2,1,69,mid
USER_173816,2,3,62,mid
USER_028842,1,1,14,low
USER_036711,3,7,81,high
USER_152943,2,1,66,mid
USER_186690,1,0,13,low
USER_165677,3,3,80,high
USER_188371,1,0,10,low
USER_152732,3,6,71,high
USER_050198,3,3,83,high
USER_113075,1,1,33,low
USER_196655,1,1,10,low
USER_140097,1,1,18,low
USER_072169,1,0,11,low
USER_075996,3,9,80,high
USER_050584,2,1,68,mid
USER_126503,2,1,60,mid
USER_167166,1,1,14,low
USER_046596,1,0,34,low
USER_019680,1,0,20,low
USER_118571,1,1,19,low
USER_051553,1,1,32,low
USER_199599,1,0,38,low
USER_092647,3,9,88,high
USER_158418,1,0,36,low
USER_171249,2,1,56,mid
USER_062386,3,8,77,high
USER_007144,1,0,32,low
USER_128554,2,2,52,mid
USER_172094,2,1,51,mid
USER_128792,1,0,23,low
USER_077404,1,1,27,low
USER_004498,3,5,96,high
USER_014250,1,1,14,low
USER_145622,2,2,69,mid
USER_075309,2,3,41,mid
USER_020366,2,2,51,mid
USER_056914,1,0,22,low
USER_147905,3,7,98,high
USER_104859,1,0,27,low
USER_098582,2,1,41,mid
USER_130404,1,0,38,low
USER_127562,1,1,14,low
USER_090241,1,1,38,low
USER_199865,1,0,23,low
USER_113651,2,2,41,mid
USER_016951,1,0,21,low
USER_096160,3,4,78,high
USER_130635,3,7,75,high
USER_175887,1,0,16,low
USER_081641,3,5,73,high
USER_104968,2,2,41,mid
USER_083374,2,2,54,mid
USER_139095,1,0,36,low
USER_137142,3,6,75,high
USER_067991,2,2,47,mid
USER_029952,1,0,11,low
USER_155368,1,0,24,low
USER_166728,2,3,54,mid
USER_035233,1,1,16,low
USER_080787,1,1,27,low
USER_184721,1,0,18,low
USER_071476,2,3,43,mid
USER_028509,1,1,27,low
USER_042808,1,1,28,low
USER_035134,2,3,68,mid
USER_099106,2,3,59,mid
USER_035193,1,0,14,low
USER_116395,3,8,71,high
USER_149343,2,1,63,mid
USER_006820,1,1,12,low
USER_196203,1,0,26,low
USER_187602,3,6,81,high
USER_126273,3,5,94,high
USER_179049,1,1,39,low
USER_169439,1,0,27,low
USER_010451,1,1,36,low
USER_120919,3,5,76,high
USER_055753,3,4,70,high
USER_129943,1,0,28,low
USER_062356,1,1,22,low
USER_175607,3,3,94,high
USER_072120,2,3,63,mid
USER_121723,2,3,63,mid
USER_091199,1,0,32,low
USER_050073,2,3,67,mid
USER_055720,2,2,45,mid
USER_163078,1,1,37,low
USER_055698,3,4,82,high
USER_059033,1,0,26,low
USER_084086,2,3,65,mid
USER_165818,2,2,41,mid
USER_199150,1,0,39,low
USER_119684,2,3,54,mid
USER_110032,1,0,10,low
USER_116804,2,3,52,mid
USER_040174,1,1,26,low
USER_144860,3,8,90,high
USER_131092,2,1,45,mid
USER_057063,1,1,21,low
USER_039298,1,0,32,low
USER_191309,1,1,25,low
USER_154389,1,1,16,low
USER_077260,1,1,22,low
USER_153939,1,0,10,low
USER_019452,1,1,22,low
USER_053961,1,1,26,low
USER_107426,3,6,78,high
USER_134267,2,2,62,mid
USER_036248,2,1,63,mid
USER_044183,1,0,39,low
USER_177961,3,9,91,high
USER_196278,3,3,71,high
USER_108697,1,0,24,low
USER_078362,3,5,70,high
USER_153211,2,3,49,mid
USER_043371,2,1,67,mid
USER_026409,1,0,23,low
USER_198516,1,0,32,low
USER_166372,2,2,49,mid
USER_009201,2,1,46,mid
USER_172456,2,3,44,mid
USER_061832,3,3,92,high
USER_160359,2,1,67,mid
USER_144756,1,1,37,low
USER_194150,1,1,10,low
USER_145351,1,0,19,low
USER_184104,1,1,13,low
USER_061212,1,0,12,low
USER_144558,1,0,16,low
USER_183381,1,0,34,low
USER_195780,1,0,29,low
USER_108154,3,7,91,high
USER_190160,1,1,22,low
USER_105351,1,1,38,low
USER_035518,2,3,66,mid
USER_151157,2,1,65,mid
USER_079354,1,1,15,low
USER_068316,1,0,39,low
USER_106545,1,0,19,low
USER_141851,2,3,57,mid
USER_091878,3,4,71,high
USER_039767,2,3,60,mid
USER_141765,3,9,77,high
USER_059635,1,1,10,low
USER_184253,1,0,24,low
USER_081318,2,2,47,mid
USER_154651,1,1,31,low
USER_017214,2,2,54,mid
USER_096595,1,0,19,low
USER_027350,3,3,93,high
USER_055325,2,3,46,mid
USER_169233,1,0,16,low
USER_065265,2,1,43,mid
USER_078938,1,0,21,low
USER_146232,3,5,73,high
USER_181832,1,0,10,low
USER_182923,2,2,41,mid
USER_020422,1,1,16,low
USER_061785,1,1,23,low
USER_018100,3,9,84,high
USER_135383,1,0,10,low
USER_157287,3,6,96,high
USER_173742,1,1,13,low
USER_087556,2,3,42,mid
USER_175030,2,1,61,mid
USER_018199,3,3,81,high
USER_058582,2,1,62,mid
USER_015893,3,7,92,high
USER_040570,2,1,62,mid
USER_151512,2,3,43,mid
USER_146568,1,1,10,low
USER_071549,3,9,78,high
USER_150866,3,4,74,high
USER_060192,1,0,22,low
USER_013308,1,1,12,low
USER_004435,1,1,16,low
USER_131430,2,1,68,mid
USER_168903,3,8,72,high
USER_072042,3,9,79,high
USER_157896,3,6,85,high
USER_102028,1,1,26,low
USER_008845,1,1,16,low
USER_122548,1,1,39,low
USER_038542,1,0,16,low
USER_082479,1,0,36,low
USER_129773,3,4,83,high
USER_111033,3,3,70,high
USER_099665,1,1,32,low
USER_028268,1,1,34,low
USER_129327,1,0,39,low
USER_092121,1,1,36,low
USER_075622,1,0,10,low
USER_097428,1,0,11,low
USER_171154,2,1,46,mid
USER_169038,1,0,14,low
USER_158093,1,1,13,low
USER_038091,1,1,24,low
USER_011895,1,1,33,low
USER_142960,1,0,37,low
USER_057580,2,3,43,mid
USER_132689,1,1,15,low
USER_024958,1,1,36,low
USER_127931,1,1,26,low
USER_047510,3,9,76,high
USER_065440,2,1,56,mid
USER_128766,2,2,58,mid
USER_143268,1,0,16,low
USER_022373,3,5,79,high
USER_181658,1,1,16,low
USER_020255,1,1,18,low
USER_091484,3,6,95,high
USER_085100,1,0,34,low
USER_128467,3,5,71,high
USER_035447,1,1,28,low
USER_007396,1,1,16,low
USER_091934,1,1,17,low
USER_191508,1,1,16,low
USER_059367,3,5,79,high
USER_024312,1,0,35,low
USER_032494,1,1,18,low
USER_188705,2,1,47,mid
USER_015526,1,1,39,low
USER_114787,1,0,23,low
USER_135985,1,0,10,low
USER_153269,3,6,85,high
USER_159666,1,1,29,low
USER_045657,1,1,39,low
USER_154075,2,1,61,mid
USER_180123,3,8,89,high
USER_192604,1,0,39,low
USER_130543,2,2,45,mid
USER_013123,3,5,80,high
USER_010677,1,0,22,low
USER_000523,1,0,29,low
USER_099513,3,4,75,high
USER_011395,1,1,26,low
USER_099492,1,1,12,low
USER_188489,1,0,31,low
USER_005011,2,2,43,mid
USER_053310,2,3,63,mid
USER_051719,1,1,29,low
USER_146226,2,2,59,mid
USER_178289,2,3,42,mid
USER_032932,3,3,80,high
USER_049399,1,1,27,low
USER_039094,1,0,22,low
USER_001095,1,1,39,low
USER_104465,1,1,29,low
USER_024356,1,0,30,low
USER_102812,1,1,10,low
USER_134981,1,0,34,low
USER_074260,1,0,31,low
USER_116997,1,1,36,low
USER_055683,1,0,20,low
USER_072416,1,0,36,low
USER_031841,1,1,24,low
USER_152363,2,2,65,mid
USER_006784,2,2,64,mid
USER_005958,3,3,81,high
USER_129768,1,0,34,low
USER_033195,2,2,42,mid
USER_083695,1,1,37,low
USER_016799,1,1,22,low
USER_127857,3,4,70,high
USER_049022,1,0,36,low
USER_070388,1,0,11,low
USER_176363,1,0,27,low
USER_105793,3,3,74,high
USER_130609,2,2,56,mid
USER_028790,2,3,69,mid
USER_153377,2,1,44,mid
USER_057629,1,1,35,low
