user_id,risk_level,fraud_count,risk_score,risk_bucket
USER_030385,3,4,81,high
USER_113854,3,9,94,high
USER_175579,1,1,33,low
USER_068354,3,9,97,high
USER_087526,2,1,56,mid
USER_144164,3,5,97,high
USER_185784,3,3,70,high
USER_090461,1,1,29,low
USER_014999,2,1,55,mid
USER_141624,1,0,18,low
USER_127699,1,0,37,low
USER_113231,1,0,39,low
USER_181662,3,3,88,high
USER_173322,1,0,36,low
USER_017770,2,3,40,mid
USER_132031,2,1,53,mid
USER_010651,2,1,52,mid
USER_122438,1,0,18,low
USER_197821,1,1,14,low
USER_086060,1,0,32,low
USER_091985,1,1,34,low
USER_153040,3,5,76,high
USER_088202,1,1,16,low
USER_185269,1,0,18,low
USER_070952,1,1,39,low
USER_151549,1,0,31,low
USER_177734,1,1,39,low
USER_066346,2,2,64,mid
USER_007015,2,3,53,mid
USER_086738,1,0,23,low
USER_188643,1,0,37,low
USER_086571,1,0,13,low
USER_080188,3,7,93,high
USER_037885,1,1,17,low
USER_059288,3,3,86,high
USER_198409,3,9,87,high
USER_025828,1,0,32,low
USER_078123,2,2,63,mid
USER_001833,1,1,38,low
USER_014763,3,3,83,high
USER_167163,1,0,13,low
USER_143198,1,1,37,low
USER_107111,1,1,38,low
USER_037085,3,9,79,high
USER_175202,2,3,67,mid
USER_009829,1,1,30,low
USER_043563,1,1,36,low
USER_199209,2,2,60,mid
USER_115326,3,5,77,high
USER_184715,1,0,12,low
USER_076025,1,1,34,low
USER_056860,1,0,25,low
USER_097135,1,0,36,low
USER_085252,2,2,52,mid
USER_044095,2,1,63,mid
USER_058038,1,0,22,low
USER_194309,2,2,67,mid
USER_191003,1,1,19,low
USER_116826,3,3,80,high
USER_159906,2,3,50,mid
USER_069542,1,1,14,low
USER_027809,2,3,52,mid
USER_089629,1,0,34,low
USER_059246,1,1,34,low
USER_002421,2,2,41,mid
USER_093672,1,0,37,low
USER_089649,2,2,52,mid
USER_037701,3,4,93,high
USER_141836,2,1,54,mid
USER_013043,1,0,31,low
USER_171257,1,1,19,low
USER_159721,1,0,30,low
USER_169879,1,0,16,low
USER_150774,2,3,60,mid
USER_041847,1,1,34,low
USER_159381,2,3,48,mid
USER_057637,1,0,14,low
USER_014448,2,2,54,mid
USER_093516,1,1,26,low
USER_027075,1,0,35,low
USER_198990,3,7,81,high
USER_077076,1,1,21,low
USER_002586,2,1,40,mid
USER_066618,2,2,40,mid
USER_108674,1,0,36,low
USER_198869,1,0,11,low
USER_060019,1,1,30,low
USER_123229,2,3,50,mid
USER_101496,1,1,15,low
USER_080019,2,2,42,mid
USER_046326,1,0,13,low
USER_090596,1,0,11,low
USER_194607,1,0,38,low
USER_104672,1,0,17,low
USER_080923,1,0,33,low
USER_179738,1,0,17,low
USER_179966,1,0,24,low
USER_083185,1,1,37,low
USER_192733,2,2,53,mid
USER_119564,2,3,40,mid
USER_044085,3,6,85,high
USER_058800,1,0,28,low
USER_028377,1,1,37,low
USER_081877,3,6,86,high
USER_175401,1,0,10,low
USER_120313,1,1,27,low
USER_058057,1,1,10,low
USER_121173,1,1,14,low
USER_104252,1,1,11,low
USER_082776,1,0,14,low
USER_119929,2,1,49,mid
USER_196149,3,4,87,high
USER_181177,1,0,29,low
USER_030995,1,0,25,low
USER_025254,2,1,47,mid
USER_083700,1,0,12,low
USER_049647,2,3,54,mid
USER_099414,1,0,35,low
USER_077653,1,0,34,low
USER_086850,1,1,22,low
USER_092397,1,0,29,low
USER_185852,1,0,32,low
USER_181938,1,1,28,low
USER_197728,3,9,91,high
USER_130894,1,1,14,low
USER_056659,1,1,31,low
USER_178765,2,1,54,mid
USER_065833,1,0,22,low
USER_143159,3,5,80,high
USER_149536,1,1,38,low
USER_174006,2,1,51,mid
USER_030691,2,2,60,mid
USER_066543,1,0,25,low
USER_053589,1,0,12,low
USER_164644,2,3,50,mid
USER_188431,1,0,16,low
USER_185621,3,7,81,high
USER_194223,2,1,60,mid
USER_012100,1,1,18,low
USER_088403,1,1,39,low
USER_152335,1,0,28,low
USER_105694,2,1,51,mid
USER_138123,1,0,32,low
USER_186832,1,0,19,low
USER_046900,3,3,89,high
USER_101674,1,0,32,low
USER_049143,3,8,80,high
USER_146147,1,0,36,low
USER_111320,1,0,29,low
USER_077907,1,0,28,low
USER_083240,2,3,68,mid
USER_053626,2,3,55,mid
USER_136841,2,1,43,mid
USER_059166,3,3,93,high
USER_117160,2,3,55,mid
USER_038363,2,3,51,mid
USER_148649,1,0,31,low
USER_086068,2,3,48,mid
USER_053099,1,1,29,low
USER_100820,1,0,16,low
USER_104399,1,0,16,low
USER_144057,3,3,86,high
USER_165713,2,3,67,mid
USER_072010,3,6,96,high
USER_157455,3,5,81,high
USER_113550,3,7,92,high
USER_153121,2,3,44,mid
USER_182892,2,1,64,mid
USER_136992,2,2,40,mid
USER_052354,2,1,61,mid
USER_029730,3,9,74,high
USER_044668,1,0,29,low
USER_024386,3,9,84,high
USER_103062,2,3,61,mid
USER_050324,3,9,95,high
USER_102010,2,1,52,mid
USER_184986,1,0,22,low
USER_151523,1,0,18,low
USER_149061,1,0,25,low
USER_072232,2,1,49,mid
USER_066429,3,3,98,high
USER_159830,3,7,91,high
USER_124788,2,2,65,mid
USER_166545,2,1,69,mid
USER_098641,1,1,35,low
USER_154013,3,5,86,high
USER_192971,2,2,68,mid
USER_193422,1,1,11,low
USER_076449,3,3,91,high
USER_058980,1,1,22,low
USER_121239,2,2,68,mid
USER_179342,3,6,86,high
USER_170722,3,9,93,high
USER_159474,1,0,35,low
USER_065098,3,3,99,high
USER_063358,2,3,56,mid
USER_116923,1,0,27,low
USER_071082,2,3,42,mid
USER_146073,3,5,82,high
USER_009379,1,0,17,low
USER_064948,2,3,69,mid
USER_162610,2,1,41,mid
USER_088567,1,1,36,low
USER_105685,2,1,47,mid
USER_146527,1,1,35,low
USER_150747,1,1,33,low
USER_024307,1,0,36,low
USER_118182,1,1,31,low
USER_140603,3,7,70,high
USER_196786,1,1,14,low
USER_139532,1,0,15,low
USER_080888,1,1,12,low
USER_071929,1,1,37,low
USER_191975,3,7,94,high
USER_013602,3,7,83,high
USER_100569,1,0,15,low
USER_116415,3,5,70,high
USER_054001,1,0,28,low
USER_160510,1,0,26,low
USER_172839,1,1,34,low
USER_099882,1,1,36,low
USER_007954,2,2,58,mid
USER_024007,2,3,44,mid
USER_180450,3,9,85,high
USER_057320,3,7,82,high
USER_192042,2,1,63,mid
USER_151695,2,3,62,mid
USER_085068,1,0,18,low
USER_155810,2,3,66,mid
USER_063421,1,1,35,low
USER_009220,1,1,10,low
USER_079893,3,4,80,high
USER_023175,1,0,27,low
USER_166102,1,0,22,low
USER_089218,1,1,25,low
USER_085705,1,0,38,low
USER_052930,3,8,78,high
USER_198998,2,1,53,mid
USER_147555,1,1,12,low
USER_130632,2,3,57,mid
USER_160127,2,1,40,mid
USER_065188,1,0,17,low
USER_082114,2,2,61,mid
USER_022056,3,3,87,high
USER_150910,1,0,28,low
USER_158455,3,5,99,high
USER_038283,1,0,13,low
USER_050279,2,1,56,mid
USER_129922,1,1,35,low
USER_185157,1,0,23,low
USER_096726,2,2,59,mid
USER_091436,2,3,52,mid
USER_117999,1,0,35,low
USER_157036,1,0,32,low
USER_051221,2,1,65,mid
USER_082163,1,0,31,low
USER_028251,1,0,29,low
USER_044869,3,7,76,high
USER_120294,3,9,98,high
USER_010506,1,0,14,low
USER_173550,1,0,17,low
USER_183334,1,1,18,low
USER_134366,1,1,36,low
USER_090278,2,2,61,mid
USER_078920,1,0,16,low
USER_129397,2,1,68,mid
USER_061679,1,0,11,low
USER_106592,1,1,30,low
USER_067227,2,3,67,mid
USER_041776,3,6,95,high
USER_116012,2,2,66,mid
USER_174658,1,0,24,low
USER_035520,3,4,85,high
USER_139907,1,1,22,low
USER_165161,1,0,11,low
USER_069144,2,1,69,mid
USER_189791,2,3,59,mid
USER_165889,2,1,53,mid
USER_072423,2,1,53,mid
USER_164993,2,1,40,mid
USER_011861,1,0,33,low
USER_017308,1,0,11,low
USER_098368,1,0,27,low
USER_166888,3,7,87,high
USER_060963,2,2,40,mid
USER_093587,1,1,19,low
USER_028767,1,1,13,low
USER_158650,1,0,37,low
USER_163196,2,3,67,mid
USER_118053,2,3,52,mid
USER_044785,3,5,94,high
USER_165312,2,3,49,mid
USER_136909,1,1,36,low
USER_027602,1,0,12,low
USER_119008,1,1,30,low
USER_096347,1,0,31,low
USER_174913,1,1,28,low
USER_013044,3,5,75,high
USER_022390,2,2,50,mid
USER_028997,2,3,66,mid
USER_090905,1,1,10,low
USER_102524,1,0,28,low
USER_027432,2,2,60,mid
USER_196146,1,1,14,low
USER_176863,2,1,42,mid
USER_022194,1,0,22,low
USER_009844,3,9,95,high
USER_164650,1,1,37,low
USER_197692,2,3,40,mid
USER_115103,1,1,11,low
USER_031715,1,1,27,low
USER_154878,2,2,43,mid
USER_170845,1,0,21,low
USER_181918,1,1,36,low
USER_058679,2,3,68,mid
USER_091388,3,8,93,high
USER_140078,1,0,39,low
USER_001009,2,1,53,mid
USER_066647,1,1,10,low
USER_152462,1,1,16,low
USER_011250,3,7,91,high
USER_149434,3,6,91,high
USER_026063,2,1,67,mid
USER_195889,1,0,19,low
USER_003356,2,3,60,mid
USER_051151,2,1,68,mid
USER_104199,2,1,51,mid
USER_048487,2,1,60,mid
USER_041509,2,1,45,mid
USER_135548,1,1,34,low
USER_114982,1,0,10,low
USER_193169,1,0,11,low
USER_122686,3,9,77,high
USER_109888,2,3,55,mid
USER_105599,3,5,82,high
USER_115986,1,0,24,low
USER_165311,3,7,94,high
USER_121431,3,4,82,high
USER_091713,1,0,34,low
USER_130254,2,2,67,mid
USER_110628,1,1,37,low
USER_078528,3,7,90,high
USER_156682,2,1,64,mid
USER_062405,1,0,28,low
USER_036158,3,7,99,high
USER_145441,2,3,52,mid
USER_192026,2,1,42,mid
USER_070169,3,4,74,high
USER_009966,2,2,45,mid
USER_051672,1,0,11,low
USER_013165,1,1,25,low
USER_045880,1,1,13,low
USER_191509,2,3,60,mid
USER_184523,1,1,30,low
USER_071524,3,8,98,high
USER_045857,1,1,13,low
USER_145413,2,2,43,mid
USER_028656,1,1,20,low
USER_065168,1,0,34,low
USER_106368,1,0,26,low
USER_004656,2,3,57,mid
USER_177107,1,1,15,low
USER_063560,2,1,49,mid
USER_153247,1,0,27,low
USER_130044,2,3,51,mid
USER_156093,1,1,19,low
USER_196283,2,3,41,mid
USER_113083,2,2,44,mid
USER_134752,1,1,16,low
USER_143515,3,3,98,high
USER_117877,3,4,85,high
USER_011821,3,4,70,high
USER_068455,2,1,61,mid
USER_129489,2,3,67,mid
USER_002335,1,1,15,low
USER_173279,1,1,12,low
USER_064017,1,0,22,low
USER_106372,2,2,51,mid
USER_102435,2,3,67,mid
USER_094919,3,4,79,high
USER_005837,1,1,18,low
USER_086502,1,1,29,low
USER_113551,2,1,45,mid
USER_024827,1,0,12,low
USER_104451,3,9,91,high
USER_121310,1,0,37,low
USER_122425,3,3,88,high
USER_100192,2,1,58,mid
